"","OBJECTID","FIPS","COUNTY","STATE","POP2020","SQMI","Shape__Area","Shape__Length","county_fips","zip","zip_54301","zip_54601","zip_54901"
"679",83262,55079101300,"Milwaukee County","WI",3054,0.52,2536145.176,6806.938668,55079,53110,TRUE,FALSE,FALSE
"680",83261,55079101200,"Milwaukee County","WI",3084,0.52,2511296.215,6796.62185,55079,53110,TRUE,FALSE,FALSE
"681",83260,55079101100,"Milwaukee County","WI",1766,0.52,2520469.281,7469.963957,55079,53110,TRUE,FALSE,FALSE
"682",83259,55079101000,"Milwaukee County","WI",4961,1.61,7791069.566,11319.52117,55079,53110,TRUE,FALSE,FALSE
"683",83258,55079100900,"Milwaukee County","WI",3638,1.47,7122078.082,10925.27075,55079,53110,TRUE,FALSE,FALSE
"684",83257,55079100800,"Milwaukee County","WI",2918,1.02,4927327.629,8898.946656,55079,53110,TRUE,FALSE,FALSE
"685",83256,55079100700,"Milwaukee County","WI",2745,0.65,3164849.426,8514.403681,55079,53110,TRUE,FALSE,FALSE
"686",83255,55079100600,"Milwaukee County","WI",2025,0.27,1297133.441,4824.256534,55079,53110,TRUE,FALSE,FALSE
"687",83254,55079100500,"Milwaukee County","WI",3495,0.44,2109939.113,6277.423229,55079,53110,TRUE,FALSE,FALSE
"688",83253,55079100400,"Milwaukee County","WI",2834,0.54,2601225.859,6762.781589,55079,53110,TRUE,FALSE,FALSE
"689",83252,55079100300,"Milwaukee County","WI",2972,0.3,1459560.137,5910.046906,55079,53110,TRUE,FALSE,FALSE
"690",83251,55079100200,"Milwaukee County","WI",3870,0.76,3678422.824,11439.6005,55079,53110,TRUE,FALSE,FALSE
"691",83250,55079100100,"Milwaukee County","WI",3584,0.33,1609106.434,6034.377227,55079,53110,TRUE,FALSE,FALSE
"692",83249,55079091400,"Milwaukee County","WI",2106,0.31,1512405.523,7043.91654,55079,53110,TRUE,FALSE,FALSE
"693",83248,55079091300,"Milwaukee County","WI",3731,0.66,3222610.258,10747.13609,55079,53110,TRUE,FALSE,FALSE
"694",83247,55079091200,"Milwaukee County","WI",5496,0.91,4433698.43,11927.78861,55079,53110,TRUE,FALSE,FALSE
"695",83246,55079091100,"Milwaukee County","WI",4168,0.66,3226318.285,9590.696192,55079,53110,TRUE,FALSE,FALSE
"696",83245,55079091000,"Milwaukee County","WI",4294,0.43,2069473.063,7034.17129,55079,53110,TRUE,FALSE,FALSE
"697",83244,55079090900,"Milwaukee County","WI",3800,0.47,2302119.762,9575.908515,55079,53110,TRUE,FALSE,FALSE
"698",83243,55079090800,"Milwaukee County","WI",2383,0.3,1475031.703,4906.269425,55079,53110,TRUE,FALSE,FALSE
"699",83242,55079090700,"Milwaukee County","WI",3126,0.7,3380935.309,10449.75598,55079,53110,TRUE,FALSE,FALSE
"700",83241,55079090600,"Milwaukee County","WI",4551,1.19,5749436.828,12273.2344,55079,53110,TRUE,FALSE,FALSE
"701",83240,55079090300,"Milwaukee County","WI",3279,1.55,7526322.973,11984.85589,55079,53110,TRUE,FALSE,FALSE
"702",83239,55079090200,"Milwaukee County","WI",2131,1.48,7185621.473,12730.0748,55079,53110,TRUE,FALSE,FALSE
"703",83238,55079090100,"Milwaukee County","WI",4220,1.74,8456810.105,18749.49332,55079,53110,TRUE,FALSE,FALSE
"704",83237,55079080400,"Milwaukee County","WI",3441,0.29,1402445.863,5241.85931,55079,53110,TRUE,FALSE,FALSE
"705",83236,55079080300,"Milwaukee County","WI",3780,0.58,2797720.125,7716.018207,55079,53110,TRUE,FALSE,FALSE
"706",83235,55079080200,"Milwaukee County","WI",3694,0.34,1654510.531,5568.535081,55079,53110,TRUE,FALSE,FALSE
"707",83234,55079080100,"Milwaukee County","WI",2658,0.38,1869049.68,6254.057624,55079,53110,TRUE,FALSE,FALSE
"708",83233,55079070300,"Milwaukee County","WI",4449,0.49,2403770.434,6563.291764,55079,53110,TRUE,FALSE,FALSE
"709",83232,55079070200,"Milwaukee County","WI",5111,1,4846626.832,14713.41271,55079,53110,TRUE,FALSE,FALSE
"710",83231,55079070100,"Milwaukee County","WI",4544,0.62,3034846.84,10058.19085,55079,53110,TRUE,FALSE,FALSE
"711",83230,55079060200,"Milwaukee County","WI",5749,3.1,15074370.79,30967.44245,55079,53110,TRUE,FALSE,FALSE
"712",83229,55079060102,"Milwaukee County","WI",2993,1.17,5681597.176,11332.88346,55079,53110,TRUE,FALSE,FALSE
"713",83228,55079060101,"Milwaukee County","WI",4351,1.69,8203841.234,19651.19977,55079,53110,TRUE,FALSE,FALSE
"714",83227,55079050101,"Milwaukee County","WI",6058,1.89,9210284.645,13412.35283,55079,53110,TRUE,FALSE,FALSE
"715",83226,55079040100,"Milwaukee County","WI",1477,5.33,25967423.29,24929.51155,55079,53110,TRUE,FALSE,FALSE
"716",83225,55079035200,"Milwaukee County","WI",4388,1.49,7266271.234,15729.47966,55079,53110,TRUE,FALSE,FALSE
"717",83224,55079035100,"Milwaukee County","WI",2224,1.37,6660147.082,15313.84382,55079,53110,TRUE,FALSE,FALSE
"718",83223,55079030100,"Milwaukee County","WI",4332,2.3,11205863.8,14958.92624,55079,53110,TRUE,FALSE,FALSE
"719",83222,55079021800,"Milwaukee County","WI",2126,0.34,1629469.906,6193.564868,55079,53110,TRUE,FALSE,FALSE
"720",83221,55079021700,"Milwaukee County","WI",6133,4.94,23876337.77,27661.37607,55079,53110,TRUE,FALSE,FALSE
"721",83220,55079021600,"Milwaukee County","WI",4546,1.43,6916439.313,10581.8821,55079,53110,TRUE,FALSE,FALSE
"722",83219,55079021500,"Milwaukee County","WI",2901,0.5,2410978.316,6610.216773,55079,53110,TRUE,FALSE,FALSE
"723",83218,55079021400,"Milwaukee County","WI",3152,0.5,2397332.617,6547.847417,55079,53110,TRUE,FALSE,FALSE
"724",83217,55079021300,"Milwaukee County","WI",1579,0.49,2389711.082,6537.166711,55079,53110,TRUE,FALSE,FALSE
"725",83216,55079021200,"Milwaukee County","WI",2057,0.75,3613005.98,8765.997703,55079,53110,TRUE,FALSE,FALSE
"726",83215,55079021100,"Milwaukee County","WI",1328,0.25,1201331.875,4399.240922,55079,53110,TRUE,FALSE,FALSE
"727",83214,55079021000,"Milwaukee County","WI",2120,0.49,2378332.957,6607.041167,55079,53110,TRUE,FALSE,FALSE
"728",83213,55079020900,"Milwaukee County","WI",2465,0.39,1890492.32,5885.801056,55079,53110,TRUE,FALSE,FALSE
"729",83212,55079020800,"Milwaukee County","WI",2848,0.35,1681437.285,6112.992248,55079,53110,TRUE,FALSE,FALSE
"730",83211,55079020700,"Milwaukee County","WI",4223,0.69,3323074.242,9948.888359,55079,53110,TRUE,FALSE,FALSE
"731",83210,55079020600,"Milwaukee County","WI",3340,0.51,2479496.641,6651.997082,55079,53110,TRUE,FALSE,FALSE
"732",83209,55079020500,"Milwaukee County","WI",2967,0.18,893140.3711,3827.303443,55079,53110,TRUE,FALSE,FALSE
"733",83208,55079020400,"Milwaukee County","WI",3283,0.19,914559.9805,3866.759895,55079,53110,TRUE,FALSE,FALSE
"734",83207,55079020300,"Milwaukee County","WI",3768,0.56,2712131.145,6590.529806,55079,53110,TRUE,FALSE,FALSE
"735",83206,55079020200,"Milwaukee County","WI",3028,0.37,1775258.547,5415.324698,55079,53110,TRUE,FALSE,FALSE
"736",83205,55079020100,"Milwaukee County","WI",3635,0.73,3555120.082,7661.441918,55079,53110,TRUE,FALSE,FALSE
"737",83204,55079020000,"Milwaukee County","WI",3508,0.54,2630210.707,9337.403717,55079,53110,TRUE,FALSE,FALSE
"738",83203,55079019900,"Milwaukee County","WI",3359,0.6,2914129.758,12086.32538,55079,53110,TRUE,FALSE,FALSE
"739",83202,55079019800,"Milwaukee County","WI",4868,0.8,3855151.867,9040.163818,55079,53110,TRUE,FALSE,FALSE
"740",83201,55079019700,"Milwaukee County","WI",5298,0.73,3518898.984,7781.193901,55079,53110,TRUE,FALSE,FALSE
"741",83200,55079019600,"Milwaukee County","WI",3537,0.5,2436348.836,6621.552917,55079,53110,TRUE,FALSE,FALSE
"742",83199,55079019500,"Milwaukee County","WI",3273,0.5,2444039.895,6690.478245,55079,53110,TRUE,FALSE,FALSE
"743",83198,55079019400,"Milwaukee County","WI",3714,0.5,2434827.988,6701.17957,55079,53110,TRUE,FALSE,FALSE
"744",83197,55079019300,"Milwaukee County","WI",2513,0.34,1651390.816,5442.353283,55079,53110,TRUE,FALSE,FALSE
"745",83196,55079019200,"Milwaukee County","WI",3176,0.55,2662569.582,8232.007356,55079,53110,TRUE,FALSE,FALSE
"746",83195,55079019100,"Milwaukee County","WI",3433,0.6,2925701.52,12041.96055,55079,53110,TRUE,FALSE,FALSE
"747",83194,55079019000,"Milwaukee County","WI",4481,0.97,4674368.832,9857.235298,55079,53110,TRUE,FALSE,FALSE
"748",83193,55079018900,"Milwaukee County","WI",1737,0.24,1162718.621,5476.898972,55079,53110,TRUE,FALSE,FALSE
"749",83192,55079018800,"Milwaukee County","WI",2037,0.36,1744465.219,5266.540395,55079,53110,TRUE,FALSE,FALSE
"750",83191,55079018700,"Milwaukee County","WI",3314,0.19,915743.8164,3869.23145,55079,53110,TRUE,FALSE,FALSE
"751",83190,55079018600,"Milwaukee County","WI",2577,0.18,894599.8281,3823.57198,55079,53110,TRUE,FALSE,FALSE
"752",83189,55079018500,"Milwaukee County","WI",1689,0.72,3507245.746,9016.872071,55079,53110,TRUE,FALSE,FALSE
"753",83188,55079018400,"Milwaukee County","WI",1317,0.28,1366977.078,5211.029154,55079,53110,TRUE,FALSE,FALSE
"754",83187,55079018300,"Milwaukee County","WI",2261,0.26,1259552.32,5470.128344,55079,53110,TRUE,FALSE,FALSE
"755",83186,55079018200,"Milwaukee County","WI",1588,0.21,1039535.094,5122.703331,55079,53110,TRUE,FALSE,FALSE
"756",83185,55079018100,"Milwaukee County","WI",1581,0.22,1071382.336,4554.912682,55079,53110,TRUE,FALSE,FALSE
"757",83184,55079018000,"Milwaukee County","WI",2930,1.09,5304747.262,17233.4203,55079,53110,TRUE,FALSE,FALSE
"758",83183,55079017900,"Milwaukee County","WI",3048,0.24,1144441.328,4967.047311,55079,53110,TRUE,FALSE,FALSE
"759",83182,55079017600,"Milwaukee County","WI",3150,0.18,882208.5273,3830.232836,55079,53110,TRUE,FALSE,FALSE
"760",83181,55079017500,"Milwaukee County","WI",3757,0.19,913995.4414,3893.314456,55079,53110,TRUE,FALSE,FALSE
"761",83180,55079017400,"Milwaukee County","WI",2849,0.13,610873.6992,3410.189717,55079,53110,TRUE,FALSE,FALSE
"762",83179,55079017300,"Milwaukee County","WI",3980,0.2,953025.7109,4147.895475,55079,53110,TRUE,FALSE,FALSE
"763",83178,55079017200,"Milwaukee County","WI",2599,0.19,908349.0234,4786.37508,55079,53110,TRUE,FALSE,FALSE
"764",83177,55079017100,"Milwaukee County","WI",2898,0.26,1264324.477,5350.496706,55079,53110,TRUE,FALSE,FALSE
"765",83176,55079017000,"Milwaukee County","WI",5827,0.27,1320331.594,4683.277362,55079,53110,TRUE,FALSE,FALSE
"766",83175,55079016900,"Milwaukee County","WI",3325,0.18,893676.1094,3879.232604,55079,53110,TRUE,FALSE,FALSE
"767",83174,55079016800,"Milwaukee County","WI",2927,0.2,984523.4609,4016.364567,55079,53110,TRUE,FALSE,FALSE
"768",83173,55079016700,"Milwaukee County","WI",3115,0.19,909690.0586,3903.55734,55079,53110,TRUE,FALSE,FALSE
"769",83172,55079016600,"Milwaukee County","WI",1966,0.23,1129882.887,6117.80904,55079,53110,TRUE,FALSE,FALSE
"770",83171,55079016500,"Milwaukee County","WI",2842,0.41,1989801.965,8210.766397,55079,53110,TRUE,FALSE,FALSE
"771",83170,55079016400,"Milwaukee County","WI",4500,0.18,866903.5391,3839.957821,55079,53110,TRUE,FALSE,FALSE
"772",83169,55079016300,"Milwaukee County","WI",4469,0.22,1054021.336,4113.41077,55079,53110,TRUE,FALSE,FALSE
"773",83168,55079016200,"Milwaukee County","WI",3356,0.18,868139.1836,3815.49161,55079,53110,TRUE,FALSE,FALSE
"774",83167,55079016100,"Milwaukee County","WI",3427,0.23,1112337.641,5382.58443,55079,53110,TRUE,FALSE,FALSE
"775",83166,55079016000,"Milwaukee County","WI",3049,0.15,740041.293,3584.371832,55079,53110,TRUE,FALSE,FALSE
"776",83165,55079015900,"Milwaukee County","WI",3697,0.18,882545.1641,3817.442465,55079,53110,TRUE,FALSE,FALSE
"777",83164,55079015800,"Milwaukee County","WI",2803,0.17,802118.1328,3606.65726,55079,53110,TRUE,FALSE,FALSE
"778",83163,55079015700,"Milwaukee County","WI",2878,0.19,910999.9492,3903.097063,55079,53110,TRUE,FALSE,FALSE
"779",83162,55079014900,"Milwaukee County","WI",1420,0.14,667980.6484,4001.889182,55079,53110,TRUE,FALSE,FALSE
"780",83161,55079014800,"Milwaukee County","WI",2750,0.13,642063.7461,3583.403304,55079,53110,TRUE,FALSE,FALSE
"781",83160,55079014700,"Milwaukee County","WI",3224,0.1,503709.1914,3196.389128,55079,53110,TRUE,FALSE,FALSE
"782",83159,55079014600,"Milwaukee County","WI",3889,0.16,757548.6797,3623.755699,55079,53110,TRUE,FALSE,FALSE
"783",83158,55079014400,"Milwaukee County","WI",3127,0.22,1047941.586,4052.912811,55079,53110,TRUE,FALSE,FALSE
"784",83157,55079014300,"Milwaukee County","WI",2428,0.1,470476.9141,3111.563043,55079,53110,TRUE,FALSE,FALSE
"785",83156,55079014100,"Milwaukee County","WI",2115,0.26,1245919.973,5067.012168,55079,53110,TRUE,FALSE,FALSE
"786",83155,55079013700,"Milwaukee County","WI",1543,0.12,590863.9063,3270.95193,55079,53110,TRUE,FALSE,FALSE
"787",83154,55079013600,"Milwaukee County","WI",2482,0.15,732177.3477,3785.507357,55079,53110,TRUE,FALSE,FALSE
"788",83153,55079013500,"Milwaukee County","WI",1998,0.1,474485.6797,3398.639726,55079,53110,TRUE,FALSE,FALSE
"789",83152,55079013400,"Milwaukee County","WI",2375,0.22,1051868.148,4367.503453,55079,53110,TRUE,FALSE,FALSE
"790",83151,55079013300,"Milwaukee County","WI",1113,0.23,1116645.289,4170.051569,55079,53110,TRUE,FALSE,FALSE
"791",83150,55079013000,"Milwaukee County","WI",1765,0.25,1204369.906,5039.616752,55079,53110,TRUE,FALSE,FALSE
"792",83149,55079012900,"Milwaukee County","WI",2849,0.41,1979537.957,5759.563337,55079,53110,TRUE,FALSE,FALSE
"793",83148,55079012800,"Milwaukee County","WI",2835,1.05,5109582.09,11257.96369,55079,53110,TRUE,FALSE,FALSE
"794",83147,55079012700,"Milwaukee County","WI",1185,0.39,1896856.871,5917.040892,55079,53110,TRUE,FALSE,FALSE
"795",83146,55079012600,"Milwaukee County","WI",2046,0.3,1474976.594,8712.070956,55079,53110,TRUE,FALSE,FALSE
"796",83145,55079012500,"Milwaukee County","WI",1995,0.7,3410152.094,8501.687809,55079,53110,TRUE,FALSE,FALSE
"797",83144,55079012400,"Milwaukee County","WI",2575,0.51,2471131,7619.941724,55079,53110,TRUE,FALSE,FALSE
"798",83143,55079012300,"Milwaukee County","WI",1070,0.3,1434897,4947.089769,55079,53110,TRUE,FALSE,FALSE
"799",83142,55079012200,"Milwaukee County","WI",2536,0.19,933946.832,3897.351047,55079,53110,TRUE,FALSE,FALSE
"800",83141,55079011400,"Milwaukee County","WI",1437,0.2,959656.2813,4867.39441,55079,53110,TRUE,FALSE,FALSE
"801",83140,55079011300,"Milwaukee County","WI",3011,0.17,812392.8398,4081.444876,55079,53110,TRUE,FALSE,FALSE
"802",83139,55079011200,"Milwaukee County","WI",2749,0.14,703306.1016,4384.516938,55079,53110,TRUE,FALSE,FALSE
"803",83138,55079011100,"Milwaukee County","WI",1475,0.1,464513.7266,3066.693782,55079,53110,TRUE,FALSE,FALSE
"804",83137,55079011000,"Milwaukee County","WI",3249,0.11,522621.8438,3438.561708,55079,53110,TRUE,FALSE,FALSE
"805",83136,55079010800,"Milwaukee County","WI",2775,0.13,606936.9336,3895.409225,55079,53110,TRUE,FALSE,FALSE
"806",83135,55079010700,"Milwaukee County","WI",2422,0.23,1100969.914,4866.460315,55079,53110,TRUE,FALSE,FALSE
"807",83134,55079010600,"Milwaukee County","WI",1149,0.11,544951.2969,3227.789042,55079,53110,TRUE,FALSE,FALSE
"808",83133,55079009900,"Milwaukee County","WI",1350,0.2,967468.8789,4340.828544,55079,53110,TRUE,FALSE,FALSE
"809",83132,55079009800,"Milwaukee County","WI",1559,0.17,824845.4375,4656.570434,55079,53110,TRUE,FALSE,FALSE
"810",83131,55079009700,"Milwaukee County","WI",2027,0.17,836124.0977,3724.629228,55079,53110,TRUE,FALSE,FALSE
"811",83130,55079009600,"Milwaukee County","WI",2324,0.4,1942794.395,5709.027189,55079,53110,TRUE,FALSE,FALSE
"812",83129,55079009500,"Milwaukee County","WI",2102,0.2,956099.9141,4005.191796,55079,53110,TRUE,FALSE,FALSE
"813",83128,55079009400,"Milwaukee County","WI",2455,0.23,1132027.98,4271.47825,55079,53110,TRUE,FALSE,FALSE
"814",83127,55079009300,"Milwaukee County","WI",2582,0.22,1069251.102,4154.635557,55079,53110,TRUE,FALSE,FALSE
"815",83126,55079009200,"Milwaukee County","WI",1837,0.16,764436.2656,3586.647027,55079,53110,TRUE,FALSE,FALSE
"816",83125,55079009100,"Milwaukee County","WI",2385,0.2,953484.7227,4080.025967,55079,53110,TRUE,FALSE,FALSE
"817",83124,55079009000,"Milwaukee County","WI",2704,0.19,942782.0859,3964.647148,55079,53110,TRUE,FALSE,FALSE
"818",83123,55079008900,"Milwaukee County","WI",1331,0.23,1118873.109,5036.985283,55079,53110,TRUE,FALSE,FALSE
"819",83122,55079008800,"Milwaukee County","WI",2138,0.19,919179.2188,4087.187182,55079,53110,TRUE,FALSE,FALSE
"820",83121,55079008700,"Milwaukee County","WI",1325,0.13,616967.4297,3327.487529,55079,53110,TRUE,FALSE,FALSE
"821",83120,55079008600,"Milwaukee County","WI",1472,0.12,566233.2266,3317.907305,55079,53110,TRUE,FALSE,FALSE
"822",83119,55079008500,"Milwaukee County","WI",1262,0.15,747657.5625,3649.495943,55079,53110,TRUE,FALSE,FALSE
"823",83118,55079008400,"Milwaukee County","WI",1294,0.18,855984.0781,3755.845765,55079,53110,TRUE,FALSE,FALSE
"824",83117,55079008100,"Milwaukee County","WI",1388,0.11,522735.9805,3160.325804,55079,53110,TRUE,FALSE,FALSE
"825",83116,55079008000,"Milwaukee County","WI",1944,0.13,611147.0117,3320.818814,55079,53110,TRUE,FALSE,FALSE
"826",83115,55079007900,"Milwaukee County","WI",2209,0.21,1002066.758,4980.439084,55079,53110,TRUE,FALSE,FALSE
"827",83114,55079007800,"Milwaukee County","WI",3556,0.25,1198414.391,4677.960387,55079,53110,TRUE,FALSE,FALSE
"828",83113,55079007700,"Milwaukee County","WI",4060,0.26,1272974.496,4701.048945,55079,53110,TRUE,FALSE,FALSE
"829",83112,55079007600,"Milwaukee County","WI",3162,0.22,1085241.066,4282.188941,55079,53110,TRUE,FALSE,FALSE
"830",83111,55079007500,"Milwaukee County","WI",2717,0.27,1295249.09,4522.945831,55079,53110,TRUE,FALSE,FALSE
"831",83110,55079007400,"Milwaukee County","WI",3950,0.35,1712459.594,5427.697426,55079,53110,TRUE,FALSE,FALSE
"832",83109,55079007300,"Milwaukee County","WI",2470,0.26,1240329.047,5437.886975,55079,53110,TRUE,FALSE,FALSE
"833",83108,55079007200,"Milwaukee County","WI",2772,0.31,1526481.188,6118.922727,55079,53110,TRUE,FALSE,FALSE
"834",83107,55079007100,"Milwaukee County","WI",1960,0.14,689265.082,3319.496764,55079,53110,TRUE,FALSE,FALSE
"835",83106,55079007000,"Milwaukee County","WI",2694,0.26,1244008.16,4568.178727,55079,53110,TRUE,FALSE,FALSE
"836",83105,55079006900,"Milwaukee County","WI",2537,0.19,943935.2266,4391.365185,55079,53110,TRUE,FALSE,FALSE
"837",83104,55079006800,"Milwaukee County","WI",2733,0.23,1121101.57,5091.234147,55079,53110,TRUE,FALSE,FALSE
"838",83103,55079006700,"Milwaukee County","WI",1428,0.16,757167.2852,3521.93982,55079,53110,TRUE,FALSE,FALSE
"839",83102,55079006600,"Milwaukee County","WI",2869,0.36,1770604.461,6166.880496,55079,53110,TRUE,FALSE,FALSE
"840",83101,55079006500,"Milwaukee County","WI",2542,0.19,941203.125,4107.433616,55079,53110,TRUE,FALSE,FALSE
"841",83100,55079006400,"Milwaukee County","WI",2401,0.19,915851.5352,3861.987257,55079,53110,TRUE,FALSE,FALSE
"842",83099,55079006300,"Milwaukee County","WI",2126,0.34,1627354.742,5149.531053,55079,53110,TRUE,FALSE,FALSE
"843",83098,55079006200,"Milwaukee County","WI",2763,0.18,881214.3516,3807.368061,55079,53110,TRUE,FALSE,FALSE
"844",83097,55079006100,"Milwaukee County","WI",2243,0.2,975670.2109,3980.009179,55079,53110,TRUE,FALSE,FALSE
"845",83096,55079006000,"Milwaukee County","WI",2511,0.16,776596.8438,3621.654118,55079,53110,TRUE,FALSE,FALSE
"846",83095,55079005900,"Milwaukee County","WI",3597,0.33,1594931.992,5862.744782,55079,53110,TRUE,FALSE,FALSE
"847",83094,55079005800,"Milwaukee County","WI",3500,0.39,1897378.016,6065.143104,55079,53110,TRUE,FALSE,FALSE
"848",83093,55079005700,"Milwaukee County","WI",2365,0.31,1494040.684,4892.207613,55079,53110,TRUE,FALSE,FALSE
"849",83092,55079005600,"Milwaukee County","WI",2159,0.48,2318226.813,6704.677619,55079,53110,TRUE,FALSE,FALSE
"850",83091,55079005500,"Milwaukee County","WI",3306,0.5,2413233.238,9476.185856,55079,53110,TRUE,FALSE,FALSE
"851",83090,55079005400,"Milwaukee County","WI",3566,0.52,2524472.285,6736.401343,55079,53110,TRUE,FALSE,FALSE
"852",83089,55079005300,"Milwaukee County","WI",1873,0.26,1257766.16,4486.343807,55079,53110,TRUE,FALSE,FALSE
"853",83088,55079005200,"Milwaukee County","WI",1617,0.26,1287216.602,4540.723576,55079,53110,TRUE,FALSE,FALSE
"854",83087,55079005100,"Milwaukee County","WI",3353,0.94,4556611.863,8666.380969,55079,53110,TRUE,FALSE,FALSE
"855",83086,55079005000,"Milwaukee County","WI",4665,0.44,2138993.813,6702.712631,55079,53110,TRUE,FALSE,FALSE
"856",83085,55079004900,"Milwaukee County","WI",4553,0.38,1852635.047,5560.738855,55079,53110,TRUE,FALSE,FALSE
"857",83084,55079004800,"Milwaukee County","WI",3925,0.39,1870393.586,5579.377357,55079,53110,TRUE,FALSE,FALSE
"858",83083,55079004700,"Milwaukee County","WI",3889,0.56,2698470.059,7320.916167,55079,53110,TRUE,FALSE,FALSE
"859",83082,55079004600,"Milwaukee County","WI",2994,0.26,1282167.242,4542.899783,55079,53110,TRUE,FALSE,FALSE
"860",83081,55079004500,"Milwaukee County","WI",2466,0.27,1288260.004,4495.795095,55079,53110,TRUE,FALSE,FALSE
"861",83080,55079004400,"Milwaukee County","WI",3206,0.86,4183994.266,14052.49175,55079,53110,TRUE,FALSE,FALSE
"862",83079,55079004300,"Milwaukee County","WI",5183,0.77,3729773.125,10291.1961,55079,53110,TRUE,FALSE,FALSE
"863",83078,55079004200,"Milwaukee County","WI",2971,0.27,1294147.852,5940.776278,55079,53110,TRUE,FALSE,FALSE
"864",83077,55079004100,"Milwaukee County","WI",2446,0.55,2685701.035,7938.370369,55079,53110,TRUE,FALSE,FALSE
"865",83076,55079004000,"Milwaukee County","WI",2562,0.25,1196744.262,4396.882016,55079,53110,TRUE,FALSE,FALSE
"866",83075,55079003900,"Milwaukee County","WI",2572,0.26,1255210.234,4473.705704,55079,53110,TRUE,FALSE,FALSE
"867",83074,55079003800,"Milwaukee County","WI",2081,0.26,1250555.48,4481.152479,55079,53110,TRUE,FALSE,FALSE
"868",83073,55079003700,"Milwaukee County","WI",2357,0.25,1191694.617,4507.463661,55079,53110,TRUE,FALSE,FALSE
"869",83072,55079003600,"Milwaukee County","WI",1772,0.39,1889290.598,5718.518461,55079,53110,TRUE,FALSE,FALSE
"870",83071,55079003500,"Milwaukee County","WI",3463,0.45,2173367.059,6148.753114,55079,53110,TRUE,FALSE,FALSE
"871",83070,55079003400,"Milwaukee County","WI",5520,0.79,3830307.719,17010.2,55079,53110,TRUE,FALSE,FALSE
"872",83069,55079003300,"Milwaukee County","WI",5413,0.57,2760832.137,7036.313997,55079,53110,TRUE,FALSE,FALSE
"873",83068,55079003200,"Milwaukee County","WI",2789,0.31,1525805.648,5229.622888,55079,53110,TRUE,FALSE,FALSE
"874",83067,55079003100,"Milwaukee County","WI",3508,0.48,2352592.09,6411.121165,55079,53110,TRUE,FALSE,FALSE
"875",83066,55079003000,"Milwaukee County","WI",3797,0.51,2463426.215,6745.165388,55079,53110,TRUE,FALSE,FALSE
"876",83065,55079002900,"Milwaukee County","WI",2225,0.25,1232324.527,4444.587179,55079,53110,TRUE,FALSE,FALSE
"877",83064,55079002800,"Milwaukee County","WI",2170,0.25,1234023.68,4457.738173,55079,53110,TRUE,FALSE,FALSE
"878",83063,55079002700,"Milwaukee County","WI",1894,0.26,1287442.242,4549.803061,55079,53110,TRUE,FALSE,FALSE
"879",83062,55079002600,"Milwaukee County","WI",2754,0.27,1309577.113,4856.900197,55079,53110,TRUE,FALSE,FALSE
"880",83061,55079002500,"Milwaukee County","WI",2153,0.21,1041761.496,4336.684832,55079,53110,TRUE,FALSE,FALSE
"881",83060,55079002400,"Milwaukee County","WI",2153,0.45,2178103.359,7483.20585,55079,53110,TRUE,FALSE,FALSE
"882",83059,55079002300,"Milwaukee County","WI",4284,0.71,3460991.094,8942.934698,55079,53110,TRUE,FALSE,FALSE
"883",83058,55079002200,"Milwaukee County","WI",1819,0.44,2144294.652,13116.4341,55079,53110,TRUE,FALSE,FALSE
"884",83057,55079002100,"Milwaukee County","WI",2323,0.35,1686244.973,5258.447161,55079,53110,TRUE,FALSE,FALSE
"885",83056,55079002000,"Milwaukee County","WI",2364,0.42,2021920.602,5854.978409,55079,53110,TRUE,FALSE,FALSE
"886",83055,55079001900,"Milwaukee County","WI",3405,0.38,1838664.465,5543.155277,55079,53110,TRUE,FALSE,FALSE
"887",83054,55079001800,"Milwaukee County","WI",2680,0.38,1849522.617,5607.632087,55079,53110,TRUE,FALSE,FALSE
"888",83053,55079001700,"Milwaukee County","WI",4368,0.51,2485604.816,6966.88395,55079,53110,TRUE,FALSE,FALSE
"889",83052,55079001600,"Milwaukee County","WI",2893,0.51,2474842.23,6688.970953,55079,53110,TRUE,FALSE,FALSE
"890",83051,55079001500,"Milwaukee County","WI",3069,0.57,2788450.297,7015.099758,55079,53110,TRUE,FALSE,FALSE
"891",83050,55079001400,"Milwaukee County","WI",2631,0.43,2087453.578,6374.664271,55079,53110,TRUE,FALSE,FALSE
"892",83049,55079001300,"Milwaukee County","WI",3686,0.76,3710306.465,7771.984497,55079,53110,TRUE,FALSE,FALSE
"893",83048,55079001200,"Milwaukee County","WI",2952,0.47,2301607.754,6328.926323,55079,53110,TRUE,FALSE,FALSE
"894",83047,55079001100,"Milwaukee County","WI",2685,1.23,5960773.547,11835.59552,55079,53110,TRUE,FALSE,FALSE
"895",83046,55079001000,"Milwaukee County","WI",3579,0.59,2892265.934,8921.875681,55079,53110,TRUE,FALSE,FALSE
"896",83045,55079000900,"Milwaukee County","WI",3517,1.35,6593498.09,13680.45684,55079,53110,TRUE,FALSE,FALSE
"897",83044,55079000800,"Milwaukee County","WI",5002,1.17,5707098.996,10447.52888,55079,53110,TRUE,FALSE,FALSE
"898",83043,55079000700,"Milwaukee County","WI",3532,1.51,7362778.82,11098.23273,55079,53110,TRUE,FALSE,FALSE
"899",83042,55079000600,"Milwaukee County","WI",6184,1.5,7299980.785,13680.06887,55079,53110,TRUE,FALSE,FALSE
